"SubjectID","dSet","Subjects","Session","Hemisphere","Atlas","Finess","Region","AvgCortThickness","PialArea","SmoothPialArea","WhiteArea","GaussianCurvature","ConvexHullArea","PialFullArea","WhiteFullArea","SmoothPialFullArea","ConvexHullFullArea","PialVol","WhiteVol","GreymatterVol","PialFullVol","WhiteFullVol","GreymatterFullVol","SmoothPialFullVol","subject","At.log","Ae.log","T.log","K","I","S"
"sub-101","IDEAS","sub-101","ses-01","right","hemisphere","hemisphere","hemisphere",2.584493387,110348.9474,38580.10045,88226.03411,NA,40082.53411,115489.3217,93127.89729,41117.98059,42620.41424,NA,NA,302595.9338,1034913.585,732317.6515,302595.9338,581865.9647,"sub-101",5.04276819485561,4.58636335407054,0.412375425266301,-0.483998285099414,10.4538823994587,9.14823539413796
"sub-101","IDEAS","sub-101","ses-01","left","hemisphere","hemisphere","hemisphere",2.611291031,114574.8457,39787.20703,92066.08094,NA,41509.53945,119889.7953,97146.67089,42500.70392,44223.03634,NA,NA,330691.4547,1212070.56,881379.1052,330691.4547,639377.1572,"sub-101",5.05908928104505,4.59974345374724,0.416855277075254,-0.482162397601378,10.4925432889428,9.16259276503937
"sub-106","IDEAS","sub-106","ses-01","right","hemisphere","hemisphere","hemisphere",2.69267187,91683.87944,35387.29416,72318.95407,NA,37200.32587,97452.67355,77875.43616,38209.59434,40022.62605,NA,NA,261809.0916,907160.022,645350.9304,261809.0916,541151.8619,"sub-106",4.9622929814093,4.54884735618634,0.430183433348067,-0.508674497149586,10.3715072042918,8.91924953918741
"sub-106","IDEAS","sub-106","ses-01","left","hemisphere","hemisphere","hemisphere",2.699415413,93713.05063,35923.17166,73844.52414,NA,37942.27887,99156.88412,79154.29925,38591.99076,40611.09797,NA,NA,275911.6435,935331.1228,659419.4792,275911.6435,544803.1718,"sub-106",4.97180007564681,4.55537467358624,0.431269723271275,-0.506783404700352,10.3897141957756,8.93351736393916
"sub-011","IDEAS","sub-011","ses-01","right","hemisphere","hemisphere","hemisphere",2.507362796,112099.7177,39321.39556,88850.7802,NA,41047.02263,117094.0066,93611.39293,41560.26775,43285.89481,NA,NA,322524.1611,1205560.651,883036.4899,322524.1611,638703.6761,"sub-011",5.04960451891534,4.59462892302713,0.399217177556712,-0.494073046090216,10.4426677970559,9.22390117163816
"sub-011","IDEAS","sub-011","ses-01","left","hemisphere","hemisphere","hemisphere",2.585952569,110451.9899,40040.41994,88218.51818,NA,42207.76245,115312.0883,92839.77679,42288.28405,44455.62656,NA,NA,313206.8143,1249247.598,936040.7833,313206.8143,675566.3287,"sub-011",5.04317354451533,4.60249862366913,0.412620554879069,-0.503639457631547,10.4709132779426,9.15984178756903
"sub-114","IDEAS","sub-114","ses-01","right","hemisphere","hemisphere","hemisphere",2.529004562,92911.71283,37400.03507,74984.84262,NA,38906.83525,98070.53484,80017.84074,39710.07954,41216.87972,NA,NA,239810.5019,917727.716,677917.2141,239810.5019,568500.7859,"sub-114",4.96807046638105,4.57287200943846,0.402949612756678,-0.546544739038679,10.3468417013329,9.06848644924537
"sub-114","IDEAS","sub-114","ses-01","left","hemisphere","hemisphere","hemisphere",2.551686362,93726.3859,37893.92471,77242.16217,NA,39812.12735,99283.38972,82672.15886,40224.55187,42142.7545,NA,NA,240180.1208,939178.5218,698998.401,240180.1208,580566.3972,"sub-114",4.97186187090498,4.57856958789906,0.406827292453706,-0.547936467741988,10.3640860437114,9.06099718124008
"sub-115","IDEAS","sub-115","ses-01","right","hemisphere","hemisphere","hemisphere",2.45265877,98840.18021,38005.97113,83402.51822,NA,39800.06951,104519.0468,88914.82041,40795.01975,42589.11814,NA,NA,237273.7108,1011200.529,773926.8187,237273.7108,597928.4731,"sub-115",4.9949335285566,4.57985183411911,0.389637130507868,-0.535062698838357,10.3540596236915,9.17392208113883
"sub-115","IDEAS","sub-115","ses-01","left","hemisphere","hemisphere","hemisphere",2.455362567,97511.03167,37941.46171,83649.032,NA,39864.59393,103303.9974,89287.36978,40619.0161,42542.14832,NA,NA,223538.9299,989962.4304,766423.5005,223538.9299,592053.9946,"sub-115",4.98905375131278,4.5791140582437,0.39011563056133,-0.539781006211187,10.3483990706791,9.16239583312596
"sub-118","IDEAS","sub-118","ses-01","right","hemisphere","hemisphere","hemisphere",2.607862579,119035.2579,42676.48358,97408.36496,NA,44556.45657,125146.4889,103259.8993,45375.8275,47255.80049,NA,NA,322389.0986,1260592.707,938203.6087,322389.0986,692740.981,"sub-118",5.07567561721991,4.63018862760536,0.416284702568159,-0.503917816002704,10.5384336499616,9.21287373497717
"sub-118","IDEAS","sub-118","ses-01","left","hemisphere","hemisphere","hemisphere",2.548159582,112915.2381,40964.03363,93091.0226,NA,43693.99124,118298.1744,98279.6026,43803.77315,46533.73076,NA,NA,295834.8266,1178185.098,882350.2711,295834.8266,646056.2182,"sub-118",5.0527525546458,4.61240271400784,0.406226622804516,-0.509637526461751,10.4776085142627,9.21041106485425
"sub-120","IDEAS","sub-120","ses-01","left","hemisphere","hemisphere","hemisphere",2.520391679,124309.077,42024.3979,95865.42179,NA,44176.12228,129585.7274,100981.3963,44660.92155,46812.64593,NA,NA,371486.4745,1282613.842,911127.3672,371486.4745,671189.9993,"sub-120",5.09450284181207,4.62350149984903,0.401468037134825,-0.484140014431802,10.5209404159307,9.30277422049816
"sub-120","IDEAS","sub-120","ses-01","right","hemisphere","hemisphere","hemisphere",2.585102011,126803.9125,41876.93566,97127.6404,NA,43476.44303,132408.3452,102479.9986,44567.18618,46166.69355,NA,NA,412627.3577,1403837.697,991210.3396,412627.3577,699235.6702,"sub-120",5.10313265378977,4.6219748947202,0.412477685511301,-0.468097121854829,10.5500629195326,9.26503056692395
"sub-125","IDEAS","sub-125","ses-01","left","hemisphere","hemisphere","hemisphere",2.719134138,93111.97006,35545.15846,73258.83684,NA,37806.72328,97444.48344,77488.3398,37791.51274,40053.07756,NA,NA,272125.1733,879305.0125,607179.8392,272125.1733,517794.7607,"sub-125",4.96900551553389,4.55078045464951,0.434430632359948,-0.502254736598022,10.3886472349033,8.91165576866819
"sub-125","IDEAS","sub-125","ses-01","right","hemisphere","hemisphere","hemisphere",2.665852245,95264.3748,35203.5675,74250.09757,NA,37714.68354,100674.096,79454.46866,37418.19736,39929.3134,NA,NA,281234.0664,900419.6625,619185.5961,281234.0664,520787.0534,"sub-125",4.97893052162102,4.54658667674679,0.425836074950522,-0.49138478683721,10.3771893482689,8.96207345271427
"sub-126","IDEAS","sub-126","ses-01","right","hemisphere","hemisphere","hemisphere",2.483095123,95044.91557,37383.20847,79251.08498,NA,39170.41293,100159.9039,84166.07607,39987.81363,41775.01808,NA,NA,232250.787,945028.3679,712777.5809,232250.787,581697.9413,"sub-126",4.9779288892293,4.57267657261848,0.394993356929799,-0.540420148078898,10.3405921757074,9.11893065712372
"sub-126","IDEAS","sub-126","ses-01","left","hemisphere","hemisphere","hemisphere",2.486024096,95717.13433,37782.59074,79660.65009,NA,40311.60753,101433.0869,85118.59357,40480.40804,43009.42483,NA,NA,234721.3965,963817.3424,729095.946,234721.3965,575853.1499,"sub-126",4.98098968781752,4.57729173403869,0.395505333762231,-0.542872312849735,10.3492920893807,9.12467933032526
"sub-127","IDEAS","sub-127","ses-01","left","hemisphere","hemisphere","hemisphere",2.352849751,81976.23839,30802.88112,65445.15002,NA,32601.74919,86036.34247,69344.01815,32698.50028,34497.36836,NA,NA,220518.2915,925257.7723,704739.4807,220518.2915,477154.2099,"sub-127",4.91368798614508,4.48859133974715,0.371594194751449,-0.511254091163132,10.1454677153951,9.06480160764645
"sub-127","IDEAS","sub-127","ses-01","right","hemisphere","hemisphere","hemisphere",2.403069943,91636.66614,33983.64229,72447.36596,NA,35961.17159,96571.31065,77186.39303,35954.44431,37931.97361,NA,NA,255268.1765,1053380.475,798112.2984,255268.1765,546449.9875,"sub-127",4.96206928061187,4.53126992372894,0.380766411426825,-0.511634918335892,10.2548720271945,9.1281075122938
"sub-132","IDEAS","sub-132","ses-01","right","hemisphere","hemisphere","hemisphere",2.45238365,132656.2277,50145.95443,116055.7673,NA,52287.13549,140404.9458,123578.7877,53899.1811,56040.36216,NA,NA,304278.6226,1526033.786,1221755.163,304278.6226,899075.6853,"sub-132",5.12272764325357,4.70023590167154,0.389588412030939,-0.55777302782038,10.602140368987,9.45612053699478
"sub-132","IDEAS","sub-132","ses-01","left","hemisphere","hemisphere","hemisphere",2.444361193,133436.0031,50451.8251,118040.7762,NA,52972.13156,141164.6954,125594.694,54127.95552,56648.26198,NA,NA,302724.3689,1577087.645,1274363.276,302724.3689,919101.3526,"sub-132",5.1252730247684,4.70287688150498,0.388165380186169,-0.559240387019746,10.6044806666457,9.46832298744357
"sub-135","IDEAS","sub-135","ses-01","right","hemisphere","hemisphere","hemisphere",2.460991507,101939.6792,36557.6892,77980.63226,NA,38410.09528,106775.501,82663.42009,38954.56437,40806.97045,NA,NA,307597.5335,1097487.617,789890.0837,307597.5335,583390.7268,"sub-135",5.00834326254787,4.56297873631218,0.391110114934253,-0.499825100375232,10.3535422287286,9.17475342885181
"sub-135","IDEAS","sub-135","ses-01","left","hemisphere","hemisphere","hemisphere",2.465635273,103348.1131,36954.84164,80256.80336,NA,38492.03142,108338.8164,85021.77566,39347.3105,40884.50028,NA,NA,298747.8454,1118058.814,819310.9688,298747.8454,594917.6898,"sub-135",5.01430255181247,4.56767134556675,0.391928834369025,-0.499322212961457,10.3658315661173,9.18352758223316
"sub-142","IDEAS","sub-142","ses-01","right","hemisphere","hemisphere","hemisphere",2.590485419,89453.10974,35880.47667,74075.53042,NA,37710.33525,94831.33907,79298.85483,38130.49342,39960.352,NA,NA,226382.3673,900908.0003,674525.633,226382.3673,550236.8013,"sub-142",4.95159544294081,4.55485820398676,0.413381152127613,-0.535286735978834,10.3332159511828,8.98332163282702
"sub-142","IDEAS","sub-142","ses-01","left","hemisphere","hemisphere","hemisphere",2.589385076,89052.26737,36081.79226,73189.8246,NA,38246.61153,94049.87485,78049.56163,38365.3907,40530.20997,NA,NA,231277.651,922269.1228,690991.4718,231277.651,556170.1849,"sub-142",4.94964498156168,4.55728810174397,0.413196640603339,-0.540366825316608,10.3333263645123,8.98304866593547
"sub-143","IDEAS","sub-143","ses-01","left","hemisphere","hemisphere","hemisphere",2.49067486,100185.8324,39764.54922,84411.24597,NA,41597.59222,106203.5411,90257.99947,42939.25673,44772.29973,NA,NA,252600.7423,1073632.8,821032.0579,252600.7423,624211.149,"sub-143",5.00080631089717,4.59949606355537,0.396317037161476,-0.550405249966311,10.3929364487755,9.16740484678564
"sub-143","IDEAS","sub-143","ses-01","right","hemisphere","hemisphere","hemisphere",2.502707441,101591.1925,40163.82933,85839.49355,NA,42035.29398,107997.8339,92035.72606,43420.52227,45291.98692,NA,NA,255303.4312,1014030.315,758726.8836,255303.4312,618321.5046,"sub-143",5.00685605819936,4.60383511294188,0.398410084851803,-0.548732790552095,10.4075113408449,9.17031504017234
"sub-144","IDEAS","sub-144","ses-01","left","hemisphere","hemisphere","hemisphere",2.561152538,88643.6947,34495.37549,71057.43926,NA,36034.67538,93467.31038,75630.7036,36611.35662,38150.65652,NA,NA,239774.4469,910386.2866,670611.8398,239774.4469,521892.4414,"sub-144",4.94764784930653,4.53776087670246,0.408435445098214,-0.52033552402243,10.3022796162054,8.98683292854468
"sub-144","IDEAS","sub-144","ses-01","right","hemisphere","hemisphere","hemisphere",2.536579654,89201.12743,34682.34001,71277.85364,NA,36400.84599,93708.10004,75624.24931,36742.45748,38460.96346,NA,NA,239041.4002,883946.0075,644904.6072,239041.4002,516465.5012,"sub-144",4.9503703435413,4.54010839154773,0.404248504638641,-0.522640893574049,10.2989757443663,9.01151853809886
"sub-145","IDEAS","sub-145","ses-01","left","hemisphere","hemisphere","hemisphere",2.435178893,105522.1551,41079.32479,87547.21409,NA,43543.22091,111468.6693,93363.52519,43843.40002,46307.29614,NA,NA,272428.6294,1171509.114,899080.4844,272428.6294,674294.9025,"sub-145",5.02334365231163,4.61362329660034,0.386530870843864,-0.550420033016862,10.4100286905997,9.2558440321203
"sub-145","IDEAS","sub-145","ses-01","right","hemisphere","hemisphere","hemisphere",2.444845643,103805.12,40138.00131,86289.57865,NA,42098.69797,109588.7963,91929.17636,42793.90503,44754.60169,NA,NA,267762.3928,1086366.036,818603.643,267762.3928,635543.3422,"sub-145",5.01621877483141,4.60355574279897,0.38825144484635,-0.544100181244123,10.3962774073231,9.22986346753777
"sub-147","IDEAS","sub-147","ses-01","right","hemisphere","hemisphere","hemisphere",2.502922927,98000.94052,37075.62244,80317.78772,NA,39349.51248,103172.7759,85285.49099,39519.75039,41793.64043,NA,NA,254618.5926,966417.9684,711799.3759,254618.5926,559665.494,"sub-147",4.99123024365868,4.56908845086665,0.398447476498371,-0.520906581675453,10.3572136475221,9.12064805939534
"sub-147","IDEAS","sub-147","ses-01","left","hemisphere","hemisphere","hemisphere",2.473793412,99453.65442,37169.43773,81809.45341,NA,39050.9159,104646.5755,86850.76676,39604.2083,41485.68647,NA,NA,263785.6661,1036318.678,772533.0119,263785.6661,579073.5309,"sub-147",4.9976207458846,4.5701859914803,0.393363428609751,-0.518430029160902,10.3545335945844,9.15393518369325
